case_id,summary,age,sex,economic-status,educational-level,reasoning
19182,"Over two consecutive nights, the suspect made repeated harassing phone calls to a police department complaining about an upstairs neighbor, threatening to have the neighbor ""taken out,"" using a racial slur, and claiming gang affiliation. The suspect also threatened a dispatcher and an officer with violence against them and their families, referenced having guns and dead bodies, and had a history of over sixty prior calls and convictions for similar telephone harassment.",40-49y,Male,Lower,High school,"The suspect's extensive history of similar harassment complaints and convictions, combined with entrenched neighbor disputes, threats of violence, and use of intimidation tactics, suggests a middle-aged male offender. Such persistent, low-level criminal harassment often occurs among individuals with limited socioeconomic resources and educational attainment, and the nature of the threats and prior record is more consistent with a male profile."
13776,"The suspect was convicted of attempted murder, grand larceny of a vehicle, and three counts of first-degree murder, and was sentenced to death along with additional prison terms. Decades later, a federal court vacated the conviction after finding ineffective assistance of counsel in presenting an insanity defense at trial. When the State sought to retry the case, the suspect was found incompetent to stand trial due to a mental disorder and was subsequently civilly committed after being deemed a danger to self and others.",30-39y,Male,Lower,High school,"The offense pattern involving multiple first-degree murders, attempted murder, and vehicle theft is far more consistent with a male adult. Long-standing severe mental illness and the later incompetency finding suggest the condition was present around the time of the offense, which most often emerges or becomes dangerous in early-to-mid adulthood. Capital multiple-murder offenders also tend to be adults in this age range. Ineffective-assistance claims and lengthy commitment to public criminal-justice proceedings are more common among offenders from lower economic backgrounds, and such offenders typically do not have education beyond high school."
5953,"The victim was lured to a mechanic shop, attacked, and stabbed numerous times in the neck, arms, and torso, sustaining wounds that penetrated the heart and lungs, resulting in death. The case went unsolved for years until DNA recovered from the crime scene was matched to the suspect, who was already incarcerated for an unrelated crime. The suspect was subsequently tried and convicted of murder for the killing.",25-29y,Male,Lower,High school,"The violent stabbing homicide, the use of a mechanic shop, and the suspect's later incarceration for an unrelated crime point to an adult male offender with limited economic and educational resources. Personal, high-lethality violence of this type is most commonly committed by young adult males, making the late-twenties age range the most probable."
45584,"While on supervised probation following a felony forgery conviction, the suspect was subject to a probation compliance check at their home. Officers found a vehicle containing five firearms ""two handguns, a shotgun, and an AR-15 rifle"" along with tactical gear, ammunition, and loaded magazines, some items bearing the suspect's name. The suspect admitted owning a handgun found in the vehicle. The suspect was subsequently charged with five counts of unlawful possession of a firearm by a convicted felon.",30-39y,Male,Middle,High school,"Adults under federal or state supervision for felony offenses and firearm possession are predominantly male and commonly in their thirties. The suspect possessed multiple firearms, tactical gear, and ammunition, indicating the financial means to acquire those items, which supports a middle economic status. Nothing in the summary indicates higher education, and both forgery and unlawful firearm possession are most commonly associated with a high school level of education in such contexts."
13336,"The suspect was reported by a family member for repeatedly sliding a cellphone under bathroom and bedroom doors to secretly film two minor stepchildren; a hidden camera captured the suspect masturbating in a hallway while repeatedly retrieving the phone from outside a stepchild's door. Police reviewed this video and, after confronting the suspect, seized the phone without a warrant, fearing deletion of evidence. A subsequent warrant search revealed photos and videos of all three stepchildren taken from beneath bathroom and bedroom doors.",30-39y,Male,Middle,High school,"The offense is a sustained voyeuristic/sexual violation of minor stepchildren; this pattern is overwhelmingly associated with male perpetrators, and the suspect was seen masturbating in the hallway during the conduct. He is an adult in a step-parent role in a residential household, placing him most plausibly in the 30s age range. The crime required only a cellphone and household access, not specialized resources or higher education, so middle economic status and high-school-level education are the most probable default categories given the absence of contrary information."
8058,"The suspect posted a video on social media showing the victim dancing nude with a tampon string visible, leading to a telecommunications harassment charge and guilty plea. After sentencing, which included a no-contact order, the suspect continued posting messages about the victim on social media referencing the case and mocking the victim, violating the no-contact order between the sentencing date and the following months.",25-29y,Male,Middle,High school,"The offense involves image-based harassment and continued social-media abuse of a female victim, a pattern most commonly associated with young adult male offenders. The behavior appears interpersonal rather than financially motivated, and there are no indicators of extreme wealth or advanced professional status, making a middle socioeconomic background with ordinary educational attainment the most likely profile."
10109,"The suspect was reported to have habitually subjected family members to violent physical and psychological abuse, including holding a machete to a spouse's throat while threatening to kill the family, and was previously known to have killed a relative with a machete. After the spouse was shot and killed by an associate, the suspect was accused of ordering the killing; when confronted, the suspect grabbed a machete and warned the accuser to stay silent despite police presence.The suspect was never formally interviewed by police regarding the murder.The suspect was reportedly connected to armed men who later threatened the accuser to stop investigating.",30-39y,Male,Lower,High school,"The suspect's violent pattern—using a machete in domestic abuse, killing a relative, threatening witnesses, and ordering a killing—points to a male offender with a history of serious violence. The repeated and organized nature of the violence suggests a mature adult, most likely in his 30s. The use of a machete and involvement with armed associates in a threatening, extra-legal context are more consistent with lower economic status and limited formal education."
17056,"Responding to a shots-fired call aboard a docked vessel, a detective encountered a suspect matching a detailed BOLO description. Upon eye contact, the suspect placed a hand on the waistband and adjusted a visible bulge, prompting the detective to draw a weapon, order hands up, and lift the suspect's shirt, revealing a concealed firearm. The suspect was then arrested on firearm and public-discharge related charges.",19-24y,Male,Lower,High school,"The incident involves public firearm discharge and concealed-weapon conduct, which statistically skew toward younger adult males. Firearm-related offenses are also more commonly associated with lower socioeconomic status and less formal education. These choices are probabilistic because the summary does not state the suspect's demographics."
46880,"A suspect angrily confronted a store security officer, cursed, threatened the officer, and refused to comply with orders to stop and leave. When the officer attempted to detain the suspect, the suspect resisted. The suspect was subsequently convicted of disturbing the peace and resisting arrest based on the officer's testimony and bodycam footage.",19-24y,Male,Lower,High school,"The offense involves impulsive, confrontational public disorder and resistance to authority rather than planned or sophisticated criminal activity. Such behaviors are most commonly associated with younger males, and individuals in lower socioeconomic brackets with lower formal education are disproportionately represented in minor public-order and resisting-arrest cases."
27830,"Amid a bitter child-custody dispute, the suspect made a series of social media posts accusing a magistrate and the victim of crimes including a pedophilia ring, calling the victim the ""antichrist,"" invoking ""war"" and ""justice,"" and posting a photo of an assault rifle in a car. After police went to the suspect's home, the suspect posted a video wearing military fatigues with a rifle slung across the chest, taunting officers to ""bring it."" The victim reported feeling terrified and sought a protection order, fearing the posts constituted an implied threat of serious physical harm.",30-39y,Male,Middle,High school,"The context of a bitter child-custody dispute and the suspect's aggressive, weaponized behavior is most consistent with a male parent in the 30-39 age range. Middle economic status is plausible because the suspect appears to have a residence, vehicle, and access to firearms and tactical gear. The inflammatory, conspiratorial social-media posts and impulsive threat-making behavior align more closely with a lower educational profile, most likely high school or less."
6547,"The suspect, who lived with the child's parent, subjected the victim to prolonged starvation, forced the child to sleep in filth, ate from dog bowls, and repeatedly beat the child with fists, a stick, and a belt buckle over several months. After stomping on the victim's head causing severe injury, the suspect refused to seek medical care, continued abusing the victim, and after the victim died, hid and later dumped the body, later giving false explanations to police.",30-39y,Male,Lower,High school,"The prolonged, violent physical abuse and fatal stomping injury are most consistent with a male caregiver/perpetrator of severe child maltreatment. The chaotic household conditions, severe neglect, and failure to seek care suggest low socioeconomic resources and limited educational attainment, while the offender’s adult role in the household points to a 30-39 year-old age range."
1031,"Two groups arranged a confrontation, with members carrying firearms and wearing masks. After an initial failed encounter, the suspect and an accomplice returned to the area, hid in an alley, and lay in wait for the victim's group. As the victim passed, the suspect opened fire with a handgun, striking the victim multiple times; the victim died at the scene, and the suspect fled on foot.",19-24y,Male,Lower,High school,"The coordinated armed group confrontation, use of masks, retaliatory ambush, and fatal shooting are consistent with gang- or street-related violence, which more commonly involves young adult males from economically disadvantaged backgrounds with limited post-secondary education. No explicit demographic details were provided, so these are probabilistic inferences based on the crime pattern."
25885,"Over multiple incidents, the suspect and two codefendants stole property from an elderly victim's rural property, including loading wheels into a truck, towing away a log splitter and four-wheeler, and later returning to retrieve the four-wheeler before being confronted by the victim at gunpoint. A trailer and truck were also taken and the truck sold for scrap. Total stolen tools and property were valued at $23,800.",30-39y,Male,Lower,High school,"The suspect engaged in repeated, physically demanding thefts of vehicles, machinery, and tools from a rural property, later selling a truck for scrap. Such property/resale crimes are commonly committed by adult males with lower economic status, often lacking higher education. The coordinated, multi-step nature and theft of heavy equipment suggest an adult with some practical criminal experience, most plausibly in the 30-39 age range."
43466,"Law enforcement stopped a vehicle with an expired registration and no front plate; the driver admitted to lacking a valid license or insurance and having a barred license. When told they would be arrested, the driver said an expletive refusal, then sped away, leading police on a high-speed pursuit through city streets until officers ended the chase for safety reasons. A warrant was issued and the suspect was later located and arrested.",25-29y,Male,Lower,High school,"The suspect engaged in reckless, avoidant behavior including driving with a barred license, lacking insurance, and fleeing police in a high-speed pursuit. Such patterns are statistically more common among younger adult males with lower socioeconomic resources and limited formal education. The choices are based on behavioral indicators and typical offender profiles for similar offenses rather than stated demographics."
44035,"During an argument at a party, the suspect retrieved a gun from a car and fired at a fleeing person, shooting toward a public park where a parent and their young child were present among many bystanders. The child suffered permanent scarring to the face, neck, shoulder, and back. The suspect had a prior conviction for possessing a loaded handgun found under a car seat during a traffic stop, and was on bond for a federal theft offense when the shooting occurred.",19-24y,Male,Lower,High school,"The suspect's involvement in an impulsive, public armed shooting during a party argument is most consistent with a young adult male. His prior illegal handgun possession and pending federal theft charge suggest prior criminal involvement and socioeconomic disadvantage, which are also associated with lower educational attainment."
29122,"The defendant, an animal rights activist, organized and participated in ""open rescue"" protests at two commercial poultry farms, entering the properties without permission to document and remove animals believed to be suffering from illness, injury, or neglect. During the incidents, activists entered barns despite owners' repeated demands to leave, removed animals, and some locked themselves to farm equipment, leading to the defendant's arrest at both scenes. The defendant had obtained legal opinions before acting, believing their conduct was legally justified to prevent animal suffering, and was convicted of trespass and conspiracy to commit trespass.",25-29y,Female,Middle,Bachelor's,"The coordinated, planned open-rescue actions and access to legal advice suggest a middle-income, educated adult rather than an adolescent or opportunistic offender. Organized animal-rights activism commonly involves young adults, especially women, and the defendant's organizational role and legal preparation are more consistent with a college-educated person in their late twenties."
11187,"The defendant crashed a car into a parked vehicle and was hospitalized, where treatment revealed a very high blood alcohol content that the hospital reported to police. A responding officer questioned the defendant in the emergency room hallway after giving Miranda warnings, and the defendant admitted drinking wine and described how the injury occurred. The defendant then verbally agreed to a police-requested blood draw, which showed a blood alcohol level well above the legal limit, leading to DUI and reckless driving charges.",19-24y,Male,Middle,High school,"The offense involves high-risk drunk driving, an injury crash, and a very high blood alcohol level, which is most consistent with a young adult male offender. DUI patterns typically involve high-school-level educational attainment, and the absence of specific markers of wealth or extreme disadvantage makes a middle economic status the most plausible single category."
604,"A jury convicted the defendant of third-degree sexual abuse after the child victim testified that while sitting with them on a couch at the suspect's home, the suspect put their hand down the victim's pants and nonconsensually engaged with the victim's groin. The victim was a minor and had known the suspect through family visits. The defendant denied the allegations at trial, testifying in their own defense, but the jury found them guilty after two trials, the first ending in a hung jury.",30-39y,Male,Lower,High school,"Child sexual abuse by an adult known through family/acquaintance visits is most often committed by a male offender, and 30-39 is a common age range for such offenses. Because the summary provides no direct socioeconomic or educational information, I selected the most probabilistically typical categories among convicted offenders in similar cases: lower economic status and high-school-level education."
54261,"In the early morning hours at a gas station parking lot, a silver Mercedes pulled alongside a Nissan Kick and occupants fired multiple gunshots into it as it sped away, striking a child passenger in the back, shoulder, and leg and grazing another passenger. Evidence established the suspect was driving the Mercedes, which was registered to them, with guns pointed and laser sights visible from the vehicle during the shooting. A surviving passenger identified the suspect as having earlier flashed a gun at them. The suspect was convicted of felonious assault with firearm specifications.",25-29y,Male,Middle,High school,"The suspect is most likely a young adult male, consistent with the demographic patterns commonly associated with firearm-related violent assaults. The suspect drove a registered Mercedes during the offense, suggesting at least middle economic status, while the violent use of firearms and involvement in an escalating confrontation point toward an educational background at the high school level or less."
45230,"The suspect drove at 96 mph, ran a red light using a turn lane to bypass stopped traffic, and struck another vehicle without braking, killing the driver by severing their body; the suspect then fled the scene on foot and was found nearby in mental distress. The suspect had admitted using drugs and alcohol the night before, and blood tests showed marijuana metabolites but no alcohol. A grand jury indicted the suspect for wanton murder and leaving the scene of a fatal accident.",19-24y,Male,Lower,High school,"Demographic details are not stated. The extreme reckless driving, substance use, fleeing the scene, and emotional distress are most consistent with a young adult male. High-speed fatal impaired driving and hit-and-run offenses disproportionately involve younger men, and no information points toward an older, more educated, or higher-income profile."
35579,"After fleeing deputies in a stolen SUV, the suspect was arrested and interrogated for hours about a trailer theft, the SUV theft, and a burglary in which firearms were stolen. The suspect admitted to stealing the trailer and SUV but was evasive about the firearm burglary and a related burglary in which keys were taken from a house. During questioning about the missing firearms, the suspect eventually confessed to entering a home to steal keys and to participating in the firearm burglary, providing details that led police to corroborating surveillance video.",19-24y,Male,Lower,High school,"The suspect's involvement in repeated property crimes—vehicle theft, trailer theft, and burglary involving firearms—is consistent with patterns more frequently seen among male offenders. These offenses often involve younger adults, commonly in their late teens to mid-20s, and co-occur with lower economic status and limited educational attainment. The summary does not indicate older age, higher education, or financial resources, and the crime patterns point toward a lower socioeconomic profile."
43005,"The defendant, who had been owed money by the victim, approached the victim's parked vehicle demanding payment, became agitated when offered less than expected, and reached through the window and shot the victim once in the thigh with a 9mm pistol, severing the femoral artery. The victim then drove away and returned fire with another gun before dying. The defendant was convicted of reckless homicide, aggravated assault, and firearm possession by a convicted felon, having stipulated to a prior felony crime-of-violence conviction.",30-39y,Male,Lower,High school,"The offense involves an armed, impulsive confrontation over a debt, and the defendant had a prior violent felony conviction, indicating established criminal justice involvement. Males commit the great majority of firearm violence, and prior violent offending plus illegal gun possession are most consistent with lower socioeconomic status and limited formal education."
2044,"An ex-partner visited the suspect's apartment to retrieve belongings, and the suspect became angry and allegedly strangled the ex-partner. Hours later, the suspect confronted the ex-partner and their parent at a gas station armed with an AR-15 style rifle and fired shots at their car, shattering the windshield though neither victim was struck. The victims fled and contacted police; the shooting was partially captured on video.",25-29y,Male,Middle,High school,"The suspect is an ex-partner involved in escalating domestic violence, including strangulation and a subsequent firearm attack; this pattern is most commonly associated with male perpetrators. The age range reflects an adult intimate-partner relationship likely in young adulthood. The suspect has an apartment and access to an AR-15-style rifle, suggesting at least middle economic status, while the nature of the violent offense and lack of any indication of higher education make a high-school-level education the most probable category."
39028,"Between August 10-11, a minor victim was killed by multiple stab wounds inflicted with a bladed weapon. The suspect allegedly acted in concert with an accomplice, reaching into a bag, retrieving an object, and handing it to the accomplice, who then used it to inflict the fatal wounds. A witness observed the suspect handling a dark, metallic-colored object shortly before the killing.
",19-24y,Male,Lower,High school,"The suspect's involvement in a coordinated, premeditated stabbing with a bladed weapon and an accomplice aligns with violent street-crime patterns, which are most commonly perpetrated by young adult males from lower socioeconomic backgrounds. Homicide offenders are disproportionately male and aged 19–24, and such offenses often occur among individuals with limited educational attainment. The suspect's role as the person supplying the weapon suggests active criminal engagement rather than incidental presence."
13785,"The underlying incident involved a shooting in which the suspect shot a victim, causing serious injury including a gunshot wound to the back. The suspect was convicted by a jury of assault with intent to kill while armed, aggravated assault while armed, and related weapons offenses arising from the shooting. At sentencing, the victim testified about resulting injuries, including claims of impotence and infertility, which the suspect later contended were false and improperly influenced the sentence imposed.",25-29y,Male,Lower,High school,"The suspect committed a serious armed shooting resulting in conviction for violent and weapons offenses. Such offenses are statistically more common among males, younger adults, and individuals with lower socioeconomic status and limited formal education. There is no information in the summary suggesting higher income or advanced education, so the most probable profile is a male in his late twenties with lower economic status and high school-level education."
17203,"A truck reported stolen by its owner was later found being towed on a highway by the suspect, who worked for a towing company owner that had dispatched the suspect to deliver it. During a traffic stop, the suspect initially relayed the employer's instructed explanation that the truck had been purchased, but the employer separately told police a different story (that an owner had it removed from storage), which the suspect only then recognized as false. No evidence showed the suspect knew beforehand that the truck was stolen or that the story was false prior to overhearing the employer's inconsistent statements to police.",30-39y,Male,Middle,High school,"The suspect is described as a tow-truck/delivery employee following a dispatcher's instructions, a role that skews male and is commonly held by working-age adults with high-school-level education. His subordinate position and reliance on the employer-explained story suggest a blue-collar or middle-income working background rather than an upper-status or highly educated profile."
33256,"Officers executed a search warrant at the suspect's home based on an affidavit including a recent anonymous tip that the suspect possessed methamphetamine, large quantities of marijuana, and guns used to protect drugs, corroborated by two informants and surveillance of the property. The search led to indictment on nine drug- and weapon-related counts, and the suspect challenged probable cause as stale and unreliable, though the suppression motion was denied.",30-39y,Male,Lower,High school,"The combination of methamphetamine, large marijuana quantities, and firearms used to protect drugs points to involvement in drug distribution, which is more frequently associated with male offenders. Such drug- and weapon-related charges often occur in lower socioeconomic settings, and offenders in these cases commonly have limited formal education."
262,"Over the summer of 2017, the suspect and two accomplices robbed two Walmart stores at gunpoint and attempted a third, wearing masks, forcing store managers or customers to the ground, taking about $100,000 total, and fleeing in stolen cars. The suspect personally held a gun to a manager's head during one robbery and controlled hostages at gunpoint during another. Investigators identified the suspect through an accomplice's cooperation, cell-phone location data placing the suspect near two targeted stores, and suspicious phone call patterns before the first robbery.",25-29y,Male,Lower,High school,"Armed robbery crews of this type are predominantly male and often in their mid-to-late twenties. The coordinated, repeat armed robberies, use of stolen cars, masks, and control of hostages suggest an adult offender with some criminal experience. Robbery offending is also statistically associated with lower socioeconomic status and high-school-level education."
37526,"The defendant discovered their spouse was having an affair with the victim, leading to months of escalating threats, harassment, and confrontations. On the day of the incident, after learning the victim had visited the suspect's spouse again, the defendant drove to the location, exited their vehicle armed with a handgun, and chased the unarmed victim as they fled. The defendant shot the victim six times, including two shots fired after the victim had already fallen to the ground, resulting in the victim's death.",30-39y,Male,Middle,High school,"The crime is a jealousy-driven romantic triangle homicide. The perpetrator is most likely a male spouse, as men are statistically more likely to commit gun homicide in response to infidelity. The presence of a spouse, vehicle, and handgun, along with months of escalating conflict, suggests an adult in the 30-39 age range with middle socioeconomic status. Educational level is most likely high school, the most common category among violent offenders."
